,hadron,Q2,x,z,phT,1D_dependence
1018,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.4117,phT
1019,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.42600000000000005,phT
1020,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.4403,phT
1021,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.45460000000000006,phT
1022,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.46890000000000004,phT
1023,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.4832,phT
1024,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.49750000000000005,phT
1025,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.5118,phT
1026,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.5261,phT
1027,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.5404,phT
1028,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.5547,phT
1029,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.5690000000000001,phT
